序列,时间,FI20108.PV,PI3011.PV,DIP1001.PV,DIP1003.PV,AICP1002.MV,AICP1003.MV,TI3013.PV,TIC3011_1.PV,TIC3011_1.SV,TIC3011_1.MV,TI3012.PV,PI3014.PV,PI-FF102.PV,PI3013.PV,TI20115.PV,DIC1001.PV,PI3001.PV,WI_SFXY1.PV
44566,2025-02-06 03:47:40,3.320313,5.300781,ON,OFF,52.765625,0,109.15625,109.953125,110.0,70.75,49.6875,-1.830566,-2.442871,-0.311951,16.378906,ON,0.434814,4.369141
44567,2025-02-06 03:47:50,3.324707,5.302734,ON,OFF,52.734375,0,109.484375,109.953125,110.0,70.765625,49.648438,-1.834961,-2.463379,-0.305969,16.3125,ON,0.435303,0.870972
44568,2025-02-06 03:48:00,3.326172,5.301758,ON,OFF,52.734375,0,109.40625,109.9375,110.0,70.75,49.664063,-1.831787,-2.492676,-0.30835,16.371094,ON,0.435364,0.870972
44569,2025-02-06 03:48:10,3.321289,5.302734,ON,OFF,52.710938,0,109.359375,109.9375,110.0,70.78125,49.75,-1.839844,-2.478516,-0.312561,16.363281,ON,0.435486,0.069992
44570,2025-02-06 03:48:20,3.316895,5.301758,ON,OFF,52.703125,0,109.375,109.9375,110.0,70.78125,49.679688,-1.838379,-2.490723,-0.315552,16.363281,ON,0.435608,4.734375
44571,2025-02-06 03:48:30,3.320313,5.302734,ON,OFF,52.6875,0,109.25,109.921875,110.0,70.765625,49.765625,-1.834961,-2.458984,-0.312866,16.34375,ON,0.435852,4.886719
44572,2025-02-06 03:48:40,3.321289,5.302734,ON,OFF,52.671875,0,108.75,109.9375,110.0,70.765625,49.71875,-1.845215,-2.495605,-0.313782,16.367188,ON,0.435913,4.095703
44573,2025-02-06 03:48:50,3.321777,5.300781,ON,OFF,52.679688,0,108.90625,109.9375,110.0,70.765625,49.640625,-1.836182,-2.493164,-0.309265,16.332031,ON,0.435974,4.155273
44574,2025-02-06 03:49:00,3.319336,5.299805,ON,OFF,52.6875,0,109.125,109.921875,110.0,70.765625,49.671875,-1.834961,-2.494141,-0.30658,16.324219,ON,0.435913,4.806641
44575,2025-02-06 03:49:10,3.320313,5.299805,ON,OFF,52.6875,0,109.140625,109.921875,110.0,70.765625,49.84375,-1.837402,-2.489746,-0.310791,16.359375,ON,0.436157,2.552734
44576,2025-02-06 03:49:20,3.325684,5.300781,ON,OFF,52.671875,0,109.265625,109.9375,110.0,70.75,49.828125,-1.841797,-2.493652,-0.317078,16.359375,ON,0.436096,3.845703
44577,2025-02-06 03:49:30,3.319824,5.300781,ON,OFF,52.664063,0,108.953125,109.9375,110.0,70.734375,49.867188,-1.839111,-2.475586,-0.305359,16.324219,ON,0.436157,4.34375
44578,2025-02-06 03:49:40,3.314941,5.301758,ON,OFF,52.640625,0,108.9375,109.9375,110.0,70.75,49.914063,-1.825684,-2.45752,-0.306274,16.425781,ON,0.436096,4.896484
44579,2025-02-06 03:49:50,3.313965,5.301758,ON,OFF,52.640625,0,109.125,109.953125,110.0,70.734375,49.898438,-1.833252,-2.428223,-0.30835,16.335938,ON,0.436096,7.523438
44580,2025-02-06 03:50:00,3.315918,5.300781,ON,OFF,52.648438,0,109.125,109.9375,110.0,70.75,49.835938,-1.841553,-2.467285,-0.310181,16.351563,ON,0.435852,4.746094
44581,2025-02-06 03:50:10,3.314941,5.300781,ON,OFF,52.640625,0,109.546875,109.984375,110.0,70.640625,49.882813,-1.839844,-2.458984,-0.313171,16.367188,ON,0.435974,4.756836
44582,2025-02-06 03:50:20,3.318848,5.299805,ON,OFF,52.648438,0,109.21875,110.046875,110.0,70.65625,49.976563,-1.837646,-2.477539,-0.312561,16.339844,ON,0.436035,4.856445
44583,2025-02-06 03:50:30,3.320313,5.300781,ON,OFF,52.632813,0,109.28125,110.046875,110.0,70.671875,50.0,-1.849365,-2.460449,-0.317688,16.351563,ON,0.436157,2.060547
44584,2025-02-06 03:50:40,3.320801,5.300781,ON,OFF,52.632813,0,108.984375,110.046875,110.0,70.65625,49.953125,-1.8479,-2.489258,-0.313782,16.359375,ON,0.436401,4.796875
44585,2025-02-06 03:50:50,3.317871,5.299805,ON,OFF,52.640625,0,109.3125,110.046875,110.0,70.65625,49.90625,-1.83252,-2.499512,-0.313171,16.300781,ON,0.436523,4.836914
44586,2025-02-06 03:51:00,3.324219,5.298828,ON,OFF,52.648438,0,109.671875,110.046875,110.0,70.671875,49.992188,-1.84375,-2.47998,-0.318542,16.296875,ON,0.436279,4.896484
44587,2025-02-06 03:51:10,3.320801,5.300781,ON,OFF,52.625,0,109.921875,110.046875,110.0,70.6875,49.84375,-1.844971,-2.493164,-0.317688,16.351563,ON,0.436157,3.168945
44588,2025-02-06 03:51:20,3.321289,5.299805,ON,OFF,52.632813,0,109.796875,110.046875,110.0,70.671875,49.90625,-1.827393,-2.464355,-0.30957,16.355469,ON,0.435974,0.480957
44589,2025-02-06 03:51:30,3.321777,5.300781,ON,OFF,52.617188,0,109.515625,110.046875,110.0,70.671875,49.828125,-1.834473,-2.464844,-0.312866,16.339844,ON,0.435425,0.469971
44590,2025-02-06 03:51:40,3.327148,5.298828,ON,OFF,52.632813,0,109.453125,110.046875,110.0,70.703125,49.921875,-1.840332,-2.467773,-0.317383,16.328125,ON,0.434631,4.822266
44591,2025-02-06 03:51:50,3.324707,5.301758,ON,OFF,52.601563,0,109.703125,110.046875,110.0,70.703125,49.859375,-1.841553,-2.479004,-0.32489,16.277344,ON,0.434509,4.978516
44592,2025-02-06 03:52:00,3.318359,5.299805,ON,OFF,52.609375,0,109.40625,110.09375,110.0,70.609375,49.851563,-1.832764,-2.479492,-0.314941,16.300781,ON,0.43457,1.653809
44593,2025-02-06 03:52:10,3.319336,5.299805,ON,OFF,52.617188,0,109.84375,110.0625,110.0,70.6875,49.945313,-1.83667,-2.459473,-0.311646,16.339844,ON,0.43457,0.820923
44594,2025-02-06 03:52:20,3.320801,5.297852,ON,OFF,52.632813,0,109.734375,110.109375,110.0,70.640625,50.054688,-1.839844,-2.474121,-0.311096,16.285156,ON,0.434448,0.930908
44595,2025-02-06 03:52:30,3.319824,5.299805,ON,OFF,52.617188,0,109.453125,110.125,110.0,70.640625,50.0625,-1.839111,-2.458984,-0.315247,16.304688,ON,0.434387,4.943359
44596,2025-02-06 03:52:40,3.320313,5.299805,ON,OFF,52.625,0,109.359375,110.125,110.0,70.640625,50.039063,-1.837646,-2.470215,-0.317688,16.273438,ON,0.434509,4.84668
44597,2025-02-06 03:52:50,3.319824,5.298828,ON,OFF,52.632813,0,109.46875,110.125,110.0,70.625,50.085938,-1.837402,-2.484863,-0.313171,16.308594,ON,0.434509,4.886719
44598,2025-02-06 03:53:00,3.316406,5.298828,ON,OFF,52.632813,0,109.296875,110.125,110.0,70.625,50.132813,-1.8396,-2.479492,-0.313782,16.265625,ON,0.434753,4.936523
44599,2025-02-06 03:53:10,3.310547,5.299805,ON,OFF,52.632813,0,109.46875,110.125,110.0,70.625,50.078125,-1.835938,-2.457031,-0.30896,16.265625,ON,0.434631,4.947266
44600,2025-02-06 03:53:20,3.315918,5.299805,ON,OFF,52.625,0,109.671875,110.15625,110.0,70.5,50.085938,-1.84375,-2.487793,-0.314392,16.3125,ON,0.434753,4.375977
44601,2025-02-06 03:53:30,3.319824,5.299805,ON,OFF,52.632813,0,109.78125,110.1875,110.0,70.515625,50.09375,-1.843018,-2.472168,-0.31134,16.285156,ON,0.434509,4.936523
44602,2025-02-06 03:53:40,3.328125,5.299805,ON,OFF,52.632813,0,109.71875,110.21875,110.0,70.53125,50.023438,-1.83667,-2.45752,-0.31134,16.257813,ON,0.434387,4.963867
44603,2025-02-06 03:53:50,3.325195,5.297852,ON,OFF,52.65625,0,109.921875,110.21875,110.0,70.53125,49.90625,-1.829834,-2.45752,-0.312561,16.261719,ON,0.434265,4.966797
44604,2025-02-06 03:54:00,3.324707,5.299805,ON,OFF,52.632813,0,110.1875,110.21875,110.0,70.53125,50.007813,-1.841064,-2.48584,-0.313477,16.3125,ON,0.434326,2.053711
44605,2025-02-06 03:54:10,3.321289,5.299805,ON,OFF,52.640625,0,109.953125,110.21875,110.0,70.53125,50.046875,-1.84375,-2.483398,-0.309875,16.265625,ON,0.434204,4.916992
44606,2025-02-06 03:54:20,3.319336,5.299805,ON,OFF,52.640625,0,110.0625,110.21875,110.0,70.515625,50.15625,-1.83374,-2.467285,-0.305359,16.3125,ON,0.434326,4.947266
44607,2025-02-06 03:54:30,3.318848,5.300781,ON,OFF,52.625,0,110.46875,110.25,110.0,70.421875,50.0625,-1.833984,-2.460938,-0.311096,16.273438,ON,0.434631,4.966797
44608,2025-02-06 03:54:40,3.316406,5.298828,ON,OFF,52.640625,0,110.296875,110.28125,110.0,70.4375,50.140625,-1.843018,-2.496094,-0.318848,16.3125,ON,0.434814,4.966797
44609,2025-02-06 03:54:50,3.319336,5.300781,ON,OFF,52.625,0,110.0625,110.28125,110.0,70.421875,50.171875,-1.851074,-2.494629,-0.318848,16.289063,ON,0.435181,5.016602
44610,2025-02-06 03:55:00,3.320313,5.297852,ON,OFF,52.648438,0,110.0,110.28125,110.0,70.40625,50.054688,-1.843262,-2.494141,-0.309875,16.300781,ON,0.435242,5.036133
44611,2025-02-06 03:55:10,3.321289,5.299805,ON,OFF,52.632813,0,110.15625,110.28125,110.0,70.40625,50.101563,-1.83667,-2.484375,-0.31134,16.242188,ON,0.434937,5.046875
44612,2025-02-06 03:55:20,3.325684,5.297852,ON,OFF,52.65625,0,110.046875,110.28125,110.0,70.40625,50.078125,-1.83667,-2.468262,-0.313782,16.230469,ON,0.434509,5.056641
44613,2025-02-06 03:55:30,3.322266,5.298828,ON,OFF,52.65625,0,109.828125,110.28125,110.0,70.40625,49.914063,-1.851563,-2.47998,-0.315552,16.25,ON,0.434326,4.890625
44614,2025-02-06 03:55:40,3.323242,5.298828,ON,OFF,52.65625,0,109.953125,110.28125,110.0,70.40625,49.945313,-1.844971,-2.476563,-0.314392,16.28125,ON,0.434021,5.036133
44615,2025-02-06 03:55:50,3.324219,5.299805,ON,OFF,52.648438,0,110.09375,110.28125,110.0,70.40625,49.992188,-1.834961,-2.492188,-0.314941,16.25,ON,0.43396,5.066406
44616,2025-02-06 03:56:00,3.322266,5.299805,ON,OFF,52.640625,0,110.109375,110.328125,110.0,70.328125,50.070313,-1.843994,-2.45752,-0.316772,16.257813,ON,0.433899,5.067383
44617,2025-02-06 03:56:10,3.321777,5.298828,ON,OFF,52.671875,0,110.375,110.3125,110.0,70.34375,50.109375,-1.842773,-2.491211,-0.310791,16.273438,ON,0.433716,7.091797
44618,2025-02-06 03:56:20,3.319824,5.297852,ON,OFF,52.671875,0,110.546875,110.34375,110.0,70.328125,50.21875,-1.824707,-2.450195,-0.312866,16.28125,ON,0.433716,4.966797
44619,2025-02-06 03:56:30,3.318359,5.300781,ON,OFF,52.65625,0,110.484375,110.34375,110.0,70.328125,50.132813,-1.843262,-2.490723,-0.311096,16.238281,ON,0.433716,4.99707
44620,2025-02-06 03:56:40,3.320313,5.299805,ON,OFF,52.65625,0,110.484375,110.34375,110.0,70.3125,50.070313,-1.833984,-2.479004,-0.314941,16.277344,ON,0.433838,5.046875
44621,2025-02-06 03:56:50,3.319824,5.299805,ON,OFF,52.664063,0,110.265625,110.34375,110.0,70.296875,50.109375,-1.831787,-2.478027,-0.318542,16.273438,ON,0.433838,4.99707
44622,2025-02-06 03:57:00,3.318848,5.297852,ON,OFF,52.679688,0,110.265625,110.34375,110.0,70.296875,50.140625,-1.842285,-2.46875,-0.31134,16.273438,ON,0.433777,4.935547
44623,2025-02-06 03:57:10,3.317871,5.297852,ON,OFF,52.6875,0,110.234375,110.34375,110.0,70.28125,49.976563,-1.833252,-2.451172,-0.30658,16.242188,ON,0.433594,5.006836
44624,2025-02-06 03:57:20,3.321289,5.299805,ON,OFF,52.671875,0,110.453125,110.34375,110.0,70.28125,49.976563,-1.845215,-2.468262,-0.316162,16.316406,ON,0.433472,5.016602
44625,2025-02-06 03:57:30,3.317871,5.294922,ON,OFF,52.726563,0,110.34375,110.34375,110.0,70.28125,49.976563,-1.841553,-2.487793,-0.316467,16.285156,ON,0.433289,5.027344
44626,2025-02-06 03:57:40,3.314941,5.303711,ON,OFF,52.640625,0,110.390625,110.34375,110.0,70.265625,49.96875,-1.84668,-2.460938,-0.313171,16.277344,ON,0.433289,5.313477
44627,2025-02-06 03:57:50,3.312988,5.298828,ON,OFF,52.6875,0,110.421875,110.34375,110.0,70.265625,49.992188,-1.85083,-2.483887,-0.318848,16.285156,ON,0.433105,4.967773
44628,2025-02-06 03:58:00,3.318848,5.299805,ON,OFF,52.679688,0,110.34375,110.34375,110.0,70.25,50.03125,-1.852051,-2.481934,-0.316772,16.296875,ON,0.433044,4.947266
44629,2025-02-06 03:58:10,3.320313,5.299805,ON,OFF,52.671875,0,110.3125,110.34375,110.0,70.25,50.148438,-1.839111,-2.50293,-0.320984,16.265625,ON,0.432922,4.987305
44630,2025-02-06 03:58:20,3.324219,5.299805,ON,OFF,52.679688,0,110.1875,110.34375,110.0,70.234375,50.070313,-1.85083,-2.472656,-0.317078,16.28125,ON,0.432861,2.655762
44631,2025-02-06 03:58:30,3.321289,5.298828,ON,OFF,52.6875,0,110.3125,110.34375,110.0,70.234375,50.164063,-1.839111,-2.475098,-0.318542,16.308594,ON,0.432861,4.886719
44632,2025-02-06 03:58:40,3.322754,5.299805,ON,OFF,52.679688,0,110.140625,110.34375,110.0,70.21875,50.125,-1.844971,-2.467285,-0.314392,16.300781,ON,0.432983,4.947266
44633,2025-02-06 03:58:50,3.321289,5.298828,ON,OFF,52.6875,0,110.078125,110.34375,110.0,70.203125,50.1875,-1.842773,-2.489746,-0.318298,16.300781,ON,0.433044,4.9375
44634,2025-02-06 03:59:00,3.326172,5.298828,ON,OFF,52.6875,0,110.234375,110.34375,110.0,70.1875,50.085938,-1.841309,-2.464355,-0.316467,16.304688,ON,0.433289,4.926758
44635,2025-02-06 03:59:10,3.328613,5.298828,ON,OFF,52.695313,0,110.5,110.34375,110.0,70.171875,50.023438,-1.852783,-2.46875,-0.317688,16.277344,ON,0.433655,4.964844
44636,2025-02-06 03:59:20,3.328613,5.298828,ON,OFF,52.6875,0,110.453125,110.34375,110.0,70.15625,50.054688,-1.8479,-2.478027,-0.311646,16.265625,ON,0.433899,4.986328
44637,2025-02-06 03:59:30,3.324707,5.298828,ON,OFF,52.6875,0,110.21875,110.34375,110.0,70.125,50.023438,-1.841064,-2.499023,-0.30835,16.28125,ON,0.434387,5.006836
44638,2025-02-06 03:59:40,3.32373,5.300781,ON,OFF,52.679688,0,110.515625,110.34375,110.0,70.109375,50.070313,-1.840088,-2.462891,-0.314941,16.285156,ON,0.434631,5.027344
44639,2025-02-06 03:59:50,3.324219,5.299805,ON,OFF,52.6875,0,110.828125,110.390625,110.0,69.96875,49.96875,-1.842285,-2.481445,-0.314697,16.3125,ON,0.435059,0.261963
44640,2025-02-06 04:00:00,3.326172,5.299805,ON,OFF,52.679688,0,110.625,110.4375,110.0,70.0,49.882813,-1.843262,-2.470215,-0.317688,16.304688,ON,0.434998,0.22998
44641,2025-02-06 04:00:10,3.326172,5.298828,ON,OFF,52.695313,0,110.609375,110.4375,110.0,70.0,49.851563,-1.847656,-2.458008,-0.314941,16.277344,ON,0.435181,0.188995
44642,2025-02-06 04:00:20,3.324707,5.298828,ON,OFF,52.695313,0,110.234375,110.453125,110.0,69.953125,49.890625,-1.838379,-2.495605,-0.314697,16.28125,ON,0.435486,0.188995
44643,2025-02-06 04:00:30,3.324219,5.298828,ON,OFF,52.695313,0,110.1875,110.453125,110.0,69.953125,50.140625,-1.837402,-2.473633,-0.313477,16.265625,ON,0.435669,2.017578
44644,2025-02-06 04:00:40,3.321289,5.298828,ON,OFF,52.695313,0,110.4375,110.453125,110.0,69.9375,50.335938,-1.833252,-2.452148,-0.314697,16.265625,ON,0.43573,4.852539
44645,2025-02-06 04:00:50,3.325684,5.298828,ON,OFF,52.695313,0,110.328125,110.4375,110.0,69.9375,50.367188,-1.843994,-2.465332,-0.316162,16.316406,ON,0.435608,4.896484
44646,2025-02-06 04:01:00,3.329102,5.298828,ON,OFF,52.703125,0,110.234375,110.453125,110.0,69.921875,50.414063,-1.849365,-2.476074,-0.320984,16.285156,ON,0.435791,4.986328
44647,2025-02-06 04:01:10,3.321777,5.299805,ON,OFF,52.695313,0,110.5625,110.4375,110.0,69.90625,50.5,-1.835938,-2.465332,-0.320984,16.246094,ON,0.435852,4.996094
44648,2025-02-06 04:01:20,3.321289,5.299805,ON,OFF,52.695313,0,110.390625,110.4375,110.0,69.875,50.4375,-1.838623,-2.450684,-0.311646,16.304688,ON,0.436157,5.52832
44649,2025-02-06 04:01:30,3.326172,5.298828,ON,OFF,52.710938,0,110.0,110.453125,110.0,69.859375,50.289063,-1.832764,-2.452148,-0.316162,16.285156,ON,0.43634,4.90625
44650,2025-02-06 04:01:40,3.324707,5.299805,ON,OFF,52.703125,0,110.21875,110.453125,110.0,69.84375,50.242188,-1.8396,-2.472168,-0.308044,16.332031,ON,0.436768,4.926758
44651,2025-02-06 04:01:50,3.327637,5.299805,ON,OFF,52.703125,0,110.0625,110.4375,110.0,69.828125,50.257813,-1.83667,-2.484375,-0.316772,16.316406,ON,0.436951,4.947266
44652,2025-02-06 04:02:00,3.330078,5.299805,ON,OFF,52.703125,0,110.125,110.4375,110.0,69.8125,50.34375,-1.840332,-2.492188,-0.321899,16.328125,ON,0.437195,6.763672
44653,2025-02-06 04:02:10,3.330566,5.300781,ON,OFF,52.695313,0,110.125,110.453125,110.0,69.796875,50.226563,-1.846191,-2.507813,-0.319458,16.273438,ON,0.436951,4.976563
44654,2025-02-06 04:02:20,3.326172,5.297852,ON,OFF,52.726563,0,110.1875,110.453125,110.0,69.78125,50.203125,-1.852295,-2.483398,-0.318298,16.253906,ON,0.436829,4.976563
44655,2025-02-06 04:02:30,3.322266,5.299805,ON,OFF,52.703125,0,110.109375,110.453125,110.0,69.765625,50.226563,-1.844971,-2.498535,-0.322449,16.28125,ON,0.437256,5.016602
44656,2025-02-06 04:02:40,3.324707,5.298828,ON,OFF,52.71875,0,109.984375,110.453125,110.0,69.75,50.398438,-1.83252,-2.462891,-0.316162,16.277344,ON,0.4375,5.016602
44657,2025-02-06 04:02:50,3.319824,5.297852,ON,OFF,52.734375,0,110.28125,110.40625,110.0,69.859375,50.445313,-1.840332,-2.449219,-0.320374,16.316406,ON,0.437683,1.861816
44658,2025-02-06 04:03:00,3.316895,5.300781,ON,OFF,52.710938,0,110.34375,110.359375,110.0,69.796875,50.398438,-1.83667,-2.461914,-0.320679,16.300781,ON,0.43811,1.12793
44659,2025-02-06 04:03:10,3.320313,5.297852,ON,OFF,52.726563,0,110.1875,110.359375,110.0,69.75,50.375,-1.843018,-2.479492,-0.318542,16.277344,ON,0.43866,1.121826
44660,2025-02-06 04:03:20,3.328125,5.297852,ON,OFF,52.734375,0,110.1875,110.34375,110.0,69.75,50.320313,-1.842285,-2.478027,-0.318542,16.261719,ON,0.438538,0.895996
44661,2025-02-06 04:03:30,3.331055,5.299805,ON,OFF,52.71875,0,109.9375,110.328125,110.0,69.8125,50.273438,-1.840088,-2.477051,-0.313782,16.289063,ON,0.438721,5.364258
44662,2025-02-06 04:03:40,3.32666,5.298828,ON,OFF,52.726563,0,110.265625,110.296875,110.0,69.78125,50.304688,-1.8396,-2.447754,-0.313782,16.300781,ON,0.439087,4.356445
44663,2025-02-06 04:03:50,3.325195,5.297852,ON,OFF,52.742188,0,110.359375,110.28125,110.0,69.765625,50.265625,-1.842285,-2.484863,-0.316162,16.277344,ON,0.439331,4.426758
